Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
77,Exit short,2025-12-22 13:00:00,[ExitS 5A:18 bA:49 R:62 V:2.17 B:0.62 M:- ST:D CH:28 CF:+ MI:65 SK:50 PS:D SQ:0],211.3,1000,211400,0.5,0.04,1.42,0.11,-0.07,0.00,124.91,12.49
77,Entry short,2025-12-22 05:00:00,[R002S 5A:37 bA:57 R:73 V:1.03 B:0.82 M:+ ST:U CH:5 CF:+ MI:92 SK:85 PS:U SQ:0],211.4,1000,211400,0.5,0.04,1.42,0.11,-0.07,0.00,124.91,12.49
78,Exit short,2025-12-23 19:00:00,[ExitS 5A:20 bA:23 R:40 V:1.89 B:0.19 M:- ST:D CH:11 CF:- MI:19 SK:17 PS:D SQ:0],210.65,1000,211050,2.43,0.18,3.13,0.23,-0.07,0.00,127.33,12.73
78,Entry short,2025-12-23 15:00:00,[R002S 5A:28 bA:26 R:62 V:0.97 B:0.81 M:+ ST:U CH:11 CF:- MI:77 SK:83 PS:U SQ:0],211.05,1000,211050,2.43,0.18,3.13,0.23,-0.07,0.00,127.33,12.73
79,Exit short,2025-12-24 07:00:00,[ExitS 5A:26 bA:31 R:34 V:0.75 B:0.17 M:- ST:D CH:18 CF:- MI:54 SK:18 PS:D SQ:0],210.25,1000,210200,-0.45,-0.03,0,0.00,-0.39,-0.03,126.88,12.69
79,Entry short,2025-12-24 07:00:00,[R001S 5A:26 bA:30 R:25 V:0.81 B:-0.01 M:- ST:D CH:16 CF:- MI:44 SK:0 PS:D SQ:0],210.2,1000,210200,-0.45,-0.03,0,0.00,-0.39,-0.03,126.88,12.69
80,Exit long,2025-12-25 19:00:00,[ExitL 5A:40 bA:44 R:73 V:2.3 B:0.8 M:+ ST:U CH:5 CF:+ MI:76 SK:85 PS:U SQ:0],211.2,1000,210250,5.96,0.44,6.67,0.49,-0.07,0.00,132.84,13.28
80,Entry long,2025-12-24 07:00:00,[R002L 5A:26 bA:31 R:34 V:0.75 B:0.17 M:- ST:D CH:18 CF:- MI:54 SK:18 PS:D SQ:0],210.25,1000,210250,5.96,0.44,6.67,0.49,-0.07,0.00,132.84,13.28
81,Exit long,2025-12-26 07:00:00,[ExitL 5A:28 bA:33 R:67 V:1.19 B:0.82 M:+ ST:U CH:8 CF:+ MI:92 SK:85 PS:U SQ:0],211.35,1000,211400,-0.46,-0.03,0,0.00,-0.39,-0.03,132.38,13.24
81,Entry long,2025-12-26 07:00:00,[R001L 5A:28 bA:33 R:76 V:0.92 B:0.99 M:+ ST:U CH:5 CF:+ MI:97 SK:100 PS:U SQ:0],211.4,1000,211400,-0.46,-0.03,0,0.00,-0.39,-0.03,132.38,13.24
82,Exit short,2025-12-28 18:00:00,[ExitS 5A:19 bA:28 R:57 V:0.92 B:0.62 M:- ST:D CH:29 CF:+ MI:33 SK:50 PS:D SQ:0],211.25,1000,211350,0.5,0.04,1.21,0.09,-0.08,-0.01,132.89,13.29
82,Entry short,2025-12-26 07:00:00,[R002S 5A:28 bA:33 R:67 V:1.19 B:0.82 M:+ ST:U CH:8 CF:+ MI:92 SK:85 PS:U SQ:0],211.35,1000,211350,0.5,0.04,1.21,0.09,-0.08,-0.01,132.89,13.29
83,Exit long,2026-01-05 23:00:00,[ExitL 5A:38 bA:54 R:77 V:2.11 B:0.8 M:+ ST:U CH:12 CF:+ MI:84 SK:85 PS:U SQ:0],211.9,1000,211550,2.1,0.16,2.81,0.21,-0.58,-0.04,134.99,13.50
83,Entry long,2026-01-05 12:00:00,[R001L 5A:31 bA:32 R:79 V:1.4 B:0.95 M:+ ST:U CH:3 CF:+ MI:100 SK:100 PS:U SQ:0],211.55,1000,211550,2.1,0.16,2.81,0.21,-0.58,-0.04,134.99,13.50
84,Exit long,2026-01-09 10:00:00,[ExitL 5A:39 bA:56 R:78 V:0.93 B:0.8 M:+ ST:U CH:10 CF:+ MI:94 SK:85 PS:U SQ:0],211.85,1000,211650,1.14,0.08,1.84,0.14,-0.07,0.00,136.13,13.61
84,Entry long,2026-01-09 06:00:00,[R001L 5A:40 bA:42 R:83 V:0.82 B:0.92 M:+ ST:U CH:4 CF:+ MI:100 SK:100 PS:U SQ:0],211.65,1000,211650,1.14,0.08,1.84,0.14,-0.07,0.00,136.13,13.61
85,Exit short,2026-01-11 16:00:00,[ExitS 5A:24 bA:53 R:68 V:2.6 B:0.69 M:- ST:D CH:23 CF:+ MI:89 SK:67 PS:D SQ:0],211.75,1000,211850,0.5,0.04,1.1,0.08,-0.07,0.00,136.63,13.66
85,Entry short,2026-01-09 10:00:00,[R002S 5A:39 bA:56 R:78 V:0.93 B:0.8 M:+ ST:U CH:10 CF:+ MI:94 SK:85 PS:U SQ:0],211.85,1000,211850,0.5,0.04,1.1,0.08,-0.07,0.00,136.63,13.66
86,Exit long,2026-01-12 15:00:00,[ExitL 5A:49 bA:73 R:78 V:0.55 B:0.81 M:+ ST:U CH:14 CF:+ MI:96 SK:83 PS:U SQ:0],212.85,1000,212750,0.5,0.04,1.26,0.09,-0.07,0.00,137.13,13.71
86,Entry long,2026-01-12 06:00:00,[R001L 5A:44 bA:67 R:85 V:1.47 B:0.93 M:+ ST:U CH:15 CF:+ MI:90 SK:100 PS:U SQ:0],212.75,1000,212750,0.5,0.04,1.26,0.09,-0.07,0.00,137.13,13.71
87,Exit short,2026-01-12 16:00:00,[ExitS 5A:45 bA:71 R:72 V:0.23 B:0.75 M:- ST:U CH:24 CF:+ MI:87 SK:78 PS:D SQ:0],212.85,1000,212850,-0.13,-0.01,0.56,0.04,-0.07,0.00,136.99,13.70
87,Entry short,2026-01-12 15:00:00,[R002S 5A:49 bA:73 R:78 V:0.55 B:0.81 M:+ ST:U CH:14 CF:+ MI:96 SK:83 PS:U SQ:0],212.85,1000,212850,-0.13,-0.01,0.56,0.04,-0.07,0.00,136.99,13.70
88,Exit short,2026-01-13 14:00:00,[ExitS 5A:25 bA:45 R:49 V:3.78 B:0.18 M:- ST:D CH:27 CF:+ MI:45 SK:25 PS:D SQ:0],213.7,1000,213750,0.18,0.01,0.68,0.05,-0.07,0.00,137.17,13.72
88,Entry short,2026-01-13 07:00:00,[R001S 5A:36 bA:53 R:48 V:0.61 B:0.01 M:- ST:D CH:27 CF:+ MI:37 SK:0 PS:D SQ:0],213.75,1000,213750,0.18,0.01,0.68,0.05,-0.07,0.00,137.17,13.72
89,Exit short,2026-01-14 10:00:00,[ExitS 5A:42 bA:61 R:21 V:1.57 B:0.2 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],212.7,1000,213200,3.01,0.22,3.7,0.28,-0.07,0.00,140.18,14.02
89,Entry short,2026-01-14 06:00:00,[R001S 5A:26 bA:37 R:22 V:0.6 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],213.2,1000,213200,3.01,0.22,3.7,0.28,-0.07,0.00,140.18,14.02
90,Exit long,2026-01-14 14:00:00,[ExitL 5A:32 bA:44 R:45 V:0.23 B:0.65 M:+ ST:U CH:22 CF:- MI:63 SK:78 PS:U SQ:0],212.95,1000,213000,-0.45,-0.03,0,0.00,-0.38,-0.03,139.73,13.97
90,Entry long,2026-01-14 14:00:00,[R001L 5A:32 bA:47 R:51 V:0.85 B:0.79 M:+ ST:U CH:19 CF:- MI:56 SK:100 PS:U SQ:0],213,1000,213000,-0.45,-0.03,0,0.00,-0.38,-0.03,139.73,13.97
91,Exit short,2026-01-14 15:00:00,[ExitS 5A:25 bA:38 R:42 V:0.82 B:0.56 M:+ ST:D CH:29 CF:+ MI:89 SK:50 PS:D SQ:0],212.85,1000,212950,0.5,0.04,1.19,0.09,-0.07,0.00,140.22,14.02
91,Entry short,2026-01-14 14:00:00,[R002S 5A:32 bA:44 R:45 V:0.23 B:0.65 M:+ ST:U CH:22 CF:- MI:63 SK:78 PS:U SQ:0],212.95,1000,212950,0.5,0.04,1.19,0.09,-0.07,0.00,140.22,14.02
92,Exit long,2026-01-14 18:00:00,[ExitL 5A:19 bA:35 R:41 V:4.93 B:0.45 M:+ ST:D CH:39 CF:- MI:45 SK:17 PS:D SQ:0],212.85,1000,212850,-0.13,-0.01,0.25,0.02,-0.38,-0.03,140.09,14.01
92,Entry long,2026-01-14 15:00:00,[R002L 5A:25 bA:38 R:42 V:0.82 B:0.56 M:+ ST:D CH:29 CF:+ MI:89 SK:50 PS:D SQ:0],212.85,1000,212850,-0.13,-0.01,0.25,0.02,-0.38,-0.03,140.09,14.01
93,Exit short,2026-01-15 20:00:00,[ExitS 5A:48 bA:60 R:21 V:0.45 B:0.2 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0],211.85,1000,212450,3.65,0.27,4.34,0.32,-0.07,0.00,143.74,14.37
93,Entry short,2026-01-15 06:00:00,[R001S 5A:30 bA:30 R:24 V:1.33 B:0.05 M:- ST:D CH:4 CF:- MI:0 SK:0 PS:D SQ:0],212.45,1000,212450,3.65,0.27,4.34,0.32,-0.07,0.00,143.74,14.37
94,Exit short,2026-01-18 14:00:00,[ExitS 5A:23 bA:54 R:31 V:2.86 B:0.17 M:+ ST:D CH:24 CF:- MI:42 SK:27 PS:D SQ:0],211.55,1000,211550,-0.13,-0.01,0.49,0.04,-0.38,-0.03,143.6,14.36
94,Entry short,2026-01-16 10:00:00,[R001S 5A:27 bA:54 R:22 V:1.33 B:-0.06 M:- ST:D CH:23 CF:- MI:30 SK:0 PS:D SQ:0],211.55,1000,211550,-0.13,-0.01,0.49,0.04,-0.38,-0.03,143.6,14.36
95,Exit long,2026-01-18 17:00:00,[ExitL 5A:22 bA:57 R:36 V:3.9 B:0.38 M:+ ST:U CH:26 CF:- MI:32 SK:50 PS:U SQ:0],211.1,1000,210950,0.82,0.06,1.2,0.09,-0.07,0.00,144.42,14.44
95,Entry long,2026-01-18 15:00:00,[R002L 5A:48 bA:66 R:23 V:0.8 B:0.19 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],210.95,1000,210950,0.82,0.06,1.2,0.09,-0.07,0.00,144.42,14.44
96,Exit long,2026-01-19 16:00:00,[ExitL 5A:38 bA:53 R:72 V:0.53 B:0.82 M:+ ST:U CH:18 CF:+ MI:83 SK:83 PS:U SQ:0],212.2,1000,212050,0.81,0.06,1.51,0.11,-0.07,0.00,145.23,14.52
96,Entry long,2026-01-19 07:00:00,[R001L 5A:32 bA:46 R:76 V:1.46 B:0.9 M:+ ST:U CH:22 CF:+ MI:83 SK:100 PS:U SQ:0],212.05,1000,212050,0.81,0.06,1.51,0.11,-0.07,0.00,145.23,14.52
97,Exit long,2026-01-20 08:00:00,[ExitL 5A:27 bA:31 R:46 V:2.96 B:0.53 M:+ ST:U CH:34 CF:- MI:47 SK:71 PS:U SQ:0],212.6,1000,212600,-0.13,-0.01,0.25,0.02,-0.38,-0.03,145.1,14.51
97,Entry long,2026-01-20 06:00:00,[R001L 5A:37 bA:35 R:49 V:1.36 B:0.59 M:+ ST:U CH:29 CF:+ MI:65 SK:75 PS:U SQ:0],212.6,1000,212600,-0.13,-0.01,0.25,0.02,-0.38,-0.03,145.1,14.51
98,Exit long,2026-01-21 07:00:00,[ExitL 5A:34 bA:33 R:65 V:1.59 B:0.8 M:+ ST:U CH:5 CF:+ MI:87 SK:85 PS:U SQ:0],212.55,1000,211900,3.97,0.30,4.67,0.35,-0.07,0.00,149.07,14.91
98,Entry long,2026-01-21 05:00:00,[R002L 5A:38 bA:39 R:30 V:0.77 B:0.18 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],211.9,1000,211900,3.97,0.30,4.67,0.35,-0.07,0.00,149.07,14.91
99,Exit long,2026-01-22 21:00:00,[ExitL 5A:43 bA:53 R:76 V:1.58 B:0.8 M:+ ST:U CH:5 CF:+ MI:89 SK:85 PS:U SQ:0],214.05,1000,213600,2.7,0.20,3.09,0.23,-0.07,0.00,151.78,15.18
99,Entry long,2026-01-22 10:00:00,[R001L 5A:28 bA:32 R:75 V:1.05 B:0.98 M:+ ST:U CH:14 CF:+ MI:78 SK:100 PS:U SQ:0],213.6,1000,213600,2.7,0.20,3.09,0.23,-0.07,0.00,151.78,15.18
100,Exit long,2026-01-23 08:00:00,[ExitL 5A:38 bA:37 R:69 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:83 SK:85 PS:U SQ:0],214.35,1000,214100,1.44,0.11,2.14,0.16,-0.07,0.00,153.22,15.32
100,Entry long,2026-01-23 06:00:00,[R001L 5A:30 bA:25 R:66 V:0.76 B:0.99 M:+ ST:U CH:20 CF:+ MI:82 SK:100 PS:U SQ:0],214.1,1000,214100,1.44,0.11,2.14,0.16,-0.07,0.00,153.22,15.32
101,Exit short,2026-01-25 14:00:00,[ExitS 5A:56 bA:75 R:17 V:4.8 B:0.2 M:- ST:D CH:5 CF:- MI:39 SK:15 PS:D SQ:0],212.45,1000,214350,12.06,0.88,12.24,0.90,-0.07,0.00,165.29,16.53
101,Entry short,2026-01-23 08:00:00,[R002S 5A:38 bA:37 R:69 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:83 SK:85 PS:U SQ:0],214.35,1000,214350,12.06,0.88,12.24,0.90,-0.07,0.00,165.29,16.53
102,Exit short,2026-01-25 15:00:00,[ExitS 5A:43 bA:86 R:17 V:1.57 B:0.2 M:+ ST:D CH:5 CF:- MI:38 SK:15 PS:D SQ:0],211.6,1000,212200,3.72,0.27,4.43,0.32,-0.07,0.00,169,16.90
102,Entry short,2026-01-25 14:00:00,[R001S 5A:48 bA:77 R:11 V:0.06 B:0.1 M:- ST:D CH:11 CF:- MI:41 SK:0 PS:D SQ:0],212.2,1000,212200,3.72,0.27,4.43,0.32,-0.07,0.00,169,16.90
103,Exit long,2026-01-25 16:00:00,[ExitL 5A:30 bA:56 R:45 V:2.29 B:0.73 M:+ ST:U CH:18 CF:+ MI:77 SK:80 PS:U SQ:0],211.9,1000,211850,0.19,0.01,0.9,0.07,-0.07,0.00,169.19,16.92
103,Entry long,2026-01-25 15:00:00,[R001L 5A:39 bA:73 R:41 V:1.28 B:0.58 M:+ ST:U CH:24 CF:+ MI:86 SK:88 PS:U SQ:0],211.85,1000,211850,0.19,0.01,0.9,0.07,-0.07,0.00,169.19,16.92
104,Exit long,2026-01-26 11:00:00,[ExitL 5A:43 bA:45 R:69 V:0.64 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],210.9,1000,210800,0.51,0.04,1.22,0.09,-0.07,0.00,169.69,16.97
104,Entry long,2026-01-26 10:00:00,[R001L 5A:43 bA:41 R:73 V:1.03 B:0.93 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],210.8,1000,210800,0.51,0.04,1.22,0.09,-0.07,0.00,169.69,16.97
105,Exit short,2026-01-26 13:00:00,[ExitS 5A:31 bA:42 R:65 V:1.4 B:0.75 M:+ ST:D CH:18 CF:+ MI:86 SK:80 PS:D SQ:0],210.9,1000,210900,-0.14,-0.01,0.57,0.04,-0.07,0.00,169.56,16.96
105,Entry short,2026-01-26 11:00:00,[R002S 5A:43 bA:45 R:69 V:0.64 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],210.9,1000,210900,-0.14,-0.01,0.57,0.04,-0.07,0.00,169.56,16.96
106,Exit long,2026-01-28 11:00:00,[ExitL 5A:45 bA:66 R:81 V:2.39 B:0.8 M:+ ST:U CH:5 CF:+ MI:82 SK:85 PS:U SQ:0],211.8,1000,211600,1.17,0.08,1.9,0.14,-0.07,0.00,170.73,17.07
106,Entry long,2026-01-28 08:00:00,[R001L 5A:47 bA:55 R:89 V:0.74 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],211.6,1000,211600,1.17,0.08,1.9,0.14,-0.07,0.00,170.73,17.07
107,Exit short,2026-01-29 08:00:00,[ExitS 5A:68 bA:64 R:20 V:0.74 B:0.2 M:- ST:D CH:5 CF:- MI:5 SK:15 PS:D SQ:0],210.45,1000,210400,-0.46,-0.03,0,0.00,-0.39,-0.03,170.27,17.03
107,Entry short,2026-01-29 08:00:00,[R001S 5A:70 bA:63 R:8 V:0.97 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],210.4,1000,210400,-0.46,-0.03,0,0.00,-0.39,-0.03,170.27,17.03
108,Exit long,2026-01-29 15:00:00,[ExitL 5A:53 bA:44 R:70 V:0.88 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],211.4,1000,210450,6.07,0.44,6.45,0.47,-0.07,0.00,176.34,17.63
108,Entry long,2026-01-29 08:00:00,[R002L 5A:68 bA:64 R:20 V:0.74 B:0.2 M:- ST:D CH:5 CF:- MI:5 SK:15 PS:D SQ:0],210.45,1000,210450,6.07,0.44,6.45,0.47,-0.07,0.00,176.34,17.63
109,Exit short,2026-01-29 17:00:00,[ExitS 5A:42 bA:45 R:74 V:1.46 B:0.86 M:+ ST:U CH:11 CF:+ MI:95 SK:100 PS:U SQ:0],211.45,1000,211400,-0.46,-0.03,0,0.00,-0.4,-0.03,175.87,17.59
109,Entry short,2026-01-29 15:00:00,[R002S 5A:53 bA:44 R:70 V:0.88 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],211.4,1000,211400,-0.46,-0.03,0,0.00,-0.4,-0.03,175.87,17.59
110,Exit short,2026-01-30 08:00:00,[ExitS 5A:31 bA:40 R:47 V:0.85 B:0.19 M:- ST:D CH:11 CF:+ MI:61 SK:17 PS:D SQ:0],211.7,1000,212100,2.47,0.18,3.2,0.23,-0.07,0.00,178.34,17.83
110,Entry short,2026-01-30 07:00:00,[R002S 5A:28 bA:66 R:79 V:0.18 B:0.8 M:+ ST:U CH:9 CF:+ MI:99 SK:85 PS:U SQ:0],212.1,1000,212100,2.47,0.18,3.2,0.23,-0.07,0.00,178.34,17.83
111,Exit long,2026-01-30 11:00:00,[ExitL 5A:26 bA:31 R:50 V:2.79 B:0.31 M:- ST:U CH:22 CF:+ MI:33 SK:33 PS:U SQ:0],211.75,1000,211700,0.19,0.01,0.91,0.07,-0.07,0.00,178.53,17.85
111,Entry long,2026-01-30 08:00:00,[R002L 5A:31 bA:40 R:47 V:0.85 B:0.19 M:- ST:D CH:11 CF:+ MI:61 SK:17 PS:D SQ:0],211.7,1000,211700,0.19,0.01,0.91,0.07,-0.07,0.00,178.53,17.85
112,Exit long,2026-02-01 15:00:00,[ExitL 5A:37 bA:41 R:71 V:1.67 B:0.81 M:+ ST:U CH:5 CF:- MI:45 SK:85 PS:U SQ:0],212.4,1000,212450,-0.46,-0.03,0,0.00,-0.39,-0.03,178.07,17.81
112,Entry long,2026-02-01 15:00:00,[R001L 5A:37 bA:40 R:81 V:0.11 B:0.94 M:+ ST:U CH:0 CF:- MI:100 SK:100 PS:U SQ:0],212.45,1000,212450,-0.46,-0.03,0,0.00,-0.39,-0.03,178.07,17.81
113,Exit long,2026-02-03 04:00:00,[ExitL 5A:42 bA:53 R:76 V:1.57 B:0.8 M:+ ST:U CH:13 CF:+ MI:89 SK:85 PS:U SQ:0],212.95,1000,212450,3.08,0.23,3.47,0.25,-0.07,0.00,181.15,18.11
113,Entry long,2026-02-02 11:00:00,[R001L 5A:28 bA:32 R:72 V:1.28 B:1.01 M:+ ST:U CH:24 CF:- MI:36 SK:100 PS:U SQ:0],212.45,1000,212450,3.08,0.23,3.47,0.25,-0.07,0.00,181.15,18.11
114,Exit short,2026-02-03 07:00:00,[ExitS 5A:38 bA:58 R:70 V:0.48 B:0.75 M:- ST:U CH:31 CF:+ MI:47 SK:75 PS:D SQ:0],213.15,1000,213150,-0.14,-0.01,0.57,0.04,-0.07,0.00,181.01,18.10
114,Entry short,2026-02-03 05:00:00,[R002S 5A:40 bA:61 R:74 V:0.91 B:0.79 M:+ ST:U CH:18 CF:+ MI:82 SK:83 PS:U SQ:0],213.15,1000,213150,-0.14,-0.01,0.57,0.04,-0.07,0.00,181.01,18.10
