Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
330,Entry long,2025-10-30 07:00:00,Long,110550,0.001,110.55,0.74,0.67,0.74,0.67,-0.01,0.00,96.63,9.66
331,Exit long,2025-10-31 02:00:00,TP,109350,0.001,108.6,0.74,0.68,0.75,0.69,-0.005,0.00,97.37,9.74
331,Entry long,2025-10-31 01:00:00,Long,108600,0.001,108.6,0.74,0.68,0.75,0.69,-0.005,0.00,97.37,9.74
332,Exit long,2025-11-02 05:00:00,TP,110550,0.001,109.8,0.74,0.67,0.74,0.68,-0.01,0.00,98.11,9.81
332,Entry long,2025-11-01 04:00:00,Long,109800,0.001,109.8,0.74,0.67,0.74,0.68,-0.01,0.00,98.11,9.81
333,Exit long,2025-11-05 13:00:00,TP,102750,0.001,102,0.74,0.73,0.75,0.73,-0.005,0.00,98.85,9.89
333,Entry long,2025-11-05 11:00:00,Long,102000,0.001,102,0.74,0.73,0.75,0.73,-0.005,0.00,98.85,9.89
334,Exit long,2025-11-07 17:00:00,TP,102300,0.001,101.55,0.74,0.73,0.75,0.73,-0.005,0.00,99.59,9.96
334,Entry long,2025-11-07 17:00:00,Long,101550,0.001,101.55,0.74,0.73,0.75,0.73,-0.005,0.00,99.59,9.96
335,Exit long,2025-11-09 15:00:00,TP,103200,0.001,102.45,0.74,0.72,0.75,0.73,-0.005,0.00,100.34,10.03
335,Entry long,2025-11-09 13:00:00,Long,102450,0.001,102.45,0.74,0.72,0.75,0.73,-0.005,0.00,100.34,10.03
336,Exit long,2025-11-11 04:00:00,SL,106200,0.001,106.5,-0.31,-0.29,0,0.00,-0.3,-0.29,100.03,10.00
336,Entry long,2025-11-11 02:00:00,Long,106500,0.001,106.5,-0.31,-0.29,0,0.00,-0.3,-0.29,100.03,10.00
337,Exit long,2025-11-12 14:00:00,SL,104700,0.001,105,-0.31,-0.29,0,0.00,-0.3,-0.29,99.72,9.97
337,Entry long,2025-11-12 13:00:00,Long,105000,0.001,105,-0.31,-0.29,0,0.00,-0.3,-0.29,99.72,9.97
338,Exit long,2025-11-13 09:00:00,SL,103050,0.001,103.35,-0.31,-0.30,0.3,0.29,-0.3,-0.29,99.41,9.94
338,Entry long,2025-11-13 06:00:00,Long,103350,0.001,103.35,-0.31,-0.30,0.3,0.29,-0.3,-0.29,99.41,9.94
339,Exit long,2025-11-15 11:00:00,SL,95700,0.001,96,-0.31,-0.32,0.35,0.36,-0.3,-0.32,99.1,9.91
339,Entry long,2025-11-15 02:00:00,Long,96000,0.001,96,-0.31,-0.32,0.35,0.36,-0.3,-0.32,99.1,9.91
340,Exit long,2025-11-16 11:00:00,SL,95850,0.001,96.15,-0.31,-0.32,0.3,0.31,-0.3,-0.32,98.79,9.88
340,Entry long,2025-11-16 09:00:00,Long,96150,0.001,96.15,-0.31,-0.32,0.3,0.31,-0.3,-0.32,98.79,9.88
341,Exit long,2025-11-17 13:00:00,SL,94950,0.001,95.25,-0.31,-0.32,0,0.00,-0.3,-0.32,98.48,9.85
341,Entry long,2025-11-17 12:00:00,Long,95250,0.001,95.25,-0.31,-0.32,0,0.00,-0.3,-0.32,98.48,9.85
342,Exit long,2025-11-18 15:00:00,TP,92250,0.001,91.5,0.74,0.81,0.75,0.82,-0.004,0.00,99.22,9.92
342,Entry long,2025-11-18 15:00:00,Long,91500,0.001,91.5,0.74,0.81,0.75,0.82,-0.004,0.00,99.22,9.92
343,Exit long,2025-11-20 00:00:00,TP,91650,0.001,90.9,0.74,0.82,0.75,0.82,-0.004,0.00,99.96,10.00
343,Entry long,2025-11-19 23:00:00,Long,90900,0.001,90.9,0.74,0.82,0.75,0.82,-0.004,0.00,99.96,10.00
344,Exit long,2025-11-21 15:00:00,SL,83850,0.001,84.15,-0.31,-0.37,0.6,0.71,-0.3,-0.36,99.66,9.97
344,Entry long,2025-11-21 14:00:00,Long,84150,0.001,84.15,-0.31,-0.37,0.6,0.71,-0.3,-0.36,99.66,9.97
345,Exit long,2025-11-21 16:00:00,TP,84750,0.001,84,0.74,0.88,0.75,0.89,-0.004,0.00,100.4,10.04
345,Entry long,2025-11-21 16:00:00,Long,84000,0.001,84,0.74,0.88,0.75,0.89,-0.004,0.00,100.4,10.04
346,Exit long,2025-11-23 01:00:00,TP,85500,0.001,84.75,0.74,0.88,0.75,0.88,-0.06,-0.07,101.14,10.11
346,Entry long,2025-11-22 22:00:00,Long,84750,0.001,84.75,0.74,0.88,0.75,0.88,-0.06,-0.07,101.14,10.11
347,Exit long,2025-11-24 17:00:00,TP,87750,0.001,87,0.74,0.85,0.75,0.86,-0.004,0.00,101.88,10.19
347,Entry long,2025-11-24 16:00:00,Long,87000,0.001,87,0.74,0.85,0.75,0.86,-0.004,0.00,101.88,10.19
348,Exit long,2025-11-26 03:00:00,SL,87450,0.001,87.75,-0.31,-0.35,0,0.00,-0.3,-0.35,101.57,10.16
348,Entry long,2025-11-26 01:00:00,Long,87750,0.001,87.75,-0.31,-0.35,0,0.00,-0.3,-0.35,101.57,10.16
349,Exit long,2025-11-26 17:00:00,TP,88950,0.001,88.2,0.74,0.84,0.75,0.85,-0.004,0.00,102.32,10.23
349,Entry long,2025-11-26 17:00:00,Long,88200,0.001,88.2,0.74,0.84,0.75,0.85,-0.004,0.00,102.32,10.23
350,Exit long,2025-11-27 22:00:00,SL,91350,0.001,91.65,-0.31,-0.34,0.15,0.16,-0.3,-0.33,102.01,10.20
350,Entry long,2025-11-27 18:00:00,Long,91650,0.001,91.65,-0.31,-0.34,0.15,0.16,-0.3,-0.33,102.01,10.20
351,Exit long,2025-11-28 11:00:00,SL,91500,0.001,91.8,-0.31,-0.34,0,0.00,-0.3,-0.33,101.7,10.17
351,Entry long,2025-11-28 10:00:00,Long,91800,0.001,91.8,-0.31,-0.34,0,0.00,-0.3,-0.33,101.7,10.17
352,Exit long,2025-12-02 05:00:00,TP,87000,0.001,86.25,0.74,0.86,0.75,0.86,-0.004,0.00,102.44,10.24
352,Entry long,2025-12-01 21:00:00,Long,86250,0.001,86.25,0.74,0.86,0.75,0.86,-0.004,0.00,102.44,10.24
353,Exit long,2025-12-02 14:00:00,TP,88200,0.001,87.45,0.74,0.85,0.75,0.85,-0.004,0.00,103.18,10.32
353,Entry long,2025-12-02 13:00:00,Long,87450,0.001,87.45,0.74,0.85,0.75,0.85,-0.004,0.00,103.18,10.32
354,Exit long,2025-12-02 23:00:00,SL,91650,0.001,91.95,-0.31,-0.34,0,0.00,-0.3,-0.33,102.87,10.29
354,Entry long,2025-12-02 22:00:00,Long,91950,0.001,91.95,-0.31,-0.34,0,0.00,-0.3,-0.33,102.87,10.29
355,Exit long,2025-12-03 07:00:00,SL,93150,0.001,93.45,-0.31,-0.33,0.15,0.16,-0.3,-0.33,102.57,10.26
355,Entry long,2025-12-03 05:00:00,Long,93450,0.001,93.45,-0.31,-0.33,0.15,0.16,-0.3,-0.33,102.57,10.26
356,Exit long,2025-12-04 00:00:00,SL,93300,0.001,93.6,-0.31,-0.33,0.15,0.16,-0.3,-0.33,102.26,10.23
356,Entry long,2025-12-03 21:00:00,Long,93600,0.001,93.6,-0.31,-0.33,0.15,0.16,-0.3,-0.33,102.26,10.23
357,Exit long,2025-12-07 17:00:00,TP,90900,0.001,90.15,0.74,0.82,0.75,0.83,-0.004,0.00,103,10.30
357,Entry long,2025-12-07 17:00:00,Long,90150,0.001,90.15,0.74,0.82,0.75,0.83,-0.004,0.00,103,10.30
358,Exit long,2025-12-08 07:00:00,TP,91500,0.001,90.75,0.74,0.82,0.75,0.82,-0.004,0.00,103.74,10.37
358,Entry long,2025-12-08 01:00:00,Long,90750,0.001,90.75,0.74,0.82,0.75,0.82,-0.004,0.00,103.74,10.37
359,Exit long,2025-12-09 15:00:00,TP,92100,0.001,91.35,0.74,0.81,0.75,0.82,-0.004,0.00,104.48,10.45
359,Entry long,2025-12-09 15:00:00,Long,91350,0.001,91.35,0.74,0.81,0.75,0.82,-0.004,0.00,104.48,10.45
360,Exit long,2025-12-11 21:00:00,TP,92700,0.001,91.95,0.74,0.81,0.75,0.81,-0.004,0.00,105.22,10.52
360,Entry long,2025-12-11 21:00:00,Long,91950,0.001,91.95,0.74,0.81,0.75,0.81,-0.004,0.00,105.22,10.52
361,Exit long,2025-12-17 04:00:00,SL,87000,0.001,87.3,-0.31,-0.35,0.6,0.68,-0.3,-0.35,104.92,10.49
361,Entry long,2025-12-16 15:00:00,Long,87300,0.001,87.3,-0.31,-0.35,0.6,0.68,-0.3,-0.35,104.92,10.49
362,Exit long,2025-12-17 14:00:00,TP,88050,0.001,87.3,0.74,0.85,0.75,0.85,-0.004,0.00,105.66,10.57
362,Entry long,2025-12-17 13:00:00,Long,87300,0.001,87.3,0.74,0.85,0.75,0.85,-0.004,0.00,105.66,10.57
363,Exit long,2025-12-18 13:00:00,TP,88800,0.001,88.05,0.74,0.84,0.75,0.85,-0.004,0.00,106.4,10.64
363,Entry long,2025-12-18 13:00:00,Long,88050,0.001,88.05,0.74,0.84,0.75,0.85,-0.004,0.00,106.4,10.64
364,Exit long,2025-12-19 07:00:00,TP,87450,0.001,86.7,0.74,0.86,0.75,0.86,-0.004,0.00,107.14,10.71
364,Entry long,2025-12-19 03:00:00,Long,86700,0.001,86.7,0.74,0.86,0.75,0.86,-0.004,0.00,107.14,10.71
365,Exit long,2025-12-21 13:00:00,SL,87900,0.001,88.2,-0.31,-0.35,0.6,0.68,-0.3,-0.34,106.83,10.68
365,Entry long,2025-12-19 22:00:00,Long,88200,0.001,88.2,-0.31,-0.35,0.6,0.68,-0.3,-0.34,106.83,10.68
366,Exit long,2025-12-22 09:00:00,TP,89400,0.001,88.65,0.74,0.84,0.75,0.84,-0.004,0.00,107.57,10.76
366,Entry long,2025-12-22 03:00:00,Long,88650,0.001,88.65,0.74,0.84,0.75,0.84,-0.004,0.00,107.57,10.76
367,Exit long,2025-12-26 07:00:00,SL,88650,0.001,88.95,-0.31,-0.35,0.11,0.12,-0.3,-0.34,107.27,10.73
367,Entry long,2025-12-26 02:00:00,Long,88950,0.001,88.95,-0.31,-0.35,0.11,0.12,-0.3,-0.34,107.27,10.73
368,Exit long,2025-12-29 03:00:00,TP,89550,0.001,88.8,0.74,0.84,0.75,0.84,-0.004,0.00,108.01,10.80
368,Entry long,2025-12-29 02:00:00,Long,88800,0.001,88.8,0.74,0.84,0.75,0.84,-0.004,0.00,108.01,10.80
369,Exit long,2026-01-02 16:00:00,TP,90000,0.001,89.25,0.74,0.83,0.75,0.84,-0.004,0.00,108.75,10.88
369,Entry long,2026-01-02 09:00:00,Long,89250,0.001,89.25,0.74,0.83,0.75,0.84,-0.004,0.00,108.75,10.88
370,Exit long,2026-01-04 00:00:00,TP,91050,0.001,90.3,0.74,0.82,0.75,0.83,-0.004,0.00,109.49,10.95
370,Entry long,2026-01-03 20:00:00,Long,90300,0.001,90.3,0.74,0.82,0.75,0.83,-0.004,0.00,109.49,10.95
371,Exit long,2026-01-05 01:00:00,TP,92850,0.001,92.1,0.74,0.81,0.75,0.81,-0.004,0.00,110.23,11.02
371,Entry long,2026-01-05 00:00:00,Long,92100,0.001,92.1,0.74,0.81,0.75,0.81,-0.004,0.00,110.23,11.02
372,Exit long,2026-01-07 00:00:00,SL,93000,0.001,93.3,-0.31,-0.33,0,0.00,-0.3,-0.33,109.92,10.99
372,Entry long,2026-01-07 00:00:00,Long,93300,0.001,93.3,-0.31,-0.33,0,0.00,-0.3,-0.33,109.92,10.99
373,Exit long,2026-01-12 08:00:00,SL,91200,0.001,91.5,-0.31,-0.34,0.52,0.57,-0.3,-0.33,109.62,10.96
373,Entry long,2026-01-12 02:00:00,Long,91500,0.001,91.5,-0.31,-0.34,0.52,0.57,-0.3,-0.33,109.62,10.96
374,Exit long,2026-01-12 21:00:00,SL,91050,0.001,91.35,-0.31,-0.34,0.6,0.65,-0.3,-0.33,109.31,10.93
374,Entry long,2026-01-12 15:00:00,Long,91350,0.001,91.35,-0.31,-0.34,0.6,0.65,-0.3,-0.33,109.31,10.93
375,Exit long,2026-01-14 14:00:00,TP,96450,0.001,95.7,0.74,0.77,0.75,0.78,-0.004,0.00,110.05,11.00
375,Entry long,2026-01-14 14:00:00,Long,95700,0.001,95.7,0.74,0.77,0.75,0.78,-0.004,0.00,110.05,11.00
376,Exit long,2026-01-21 19:00:00,TP,90150,0.001,89.4,0.74,0.83,0.75,0.83,-0.004,0.00,110.79,11.08
376,Entry long,2026-01-21 19:00:00,Long,89400,0.001,89.4,0.74,0.83,0.75,0.83,-0.004,0.00,110.79,11.08
377,Exit long,2026-01-23 20:00:00,SL,89700,0.001,90,-0.31,-0.34,0.45,0.50,-0.3,-0.34,110.48,11.05
377,Entry long,2026-01-23 16:00:00,Long,90000,0.001,90,-0.31,-0.34,0.45,0.50,-0.3,-0.34,110.48,11.05
378,Exit long,2026-01-28 08:00:00,SL,88800,0.001,89.1,-0.31,-0.35,0.2,0.22,-0.3,-0.34,110.17,11.02
378,Entry long,2026-01-27 20:00:00,Long,89100,0.001,89.1,-0.31,-0.35,0.2,0.22,-0.3,-0.34,110.17,11.02
379,Exit long,2026-01-31 07:00:00,SL,83550,0.001,83.85,-0.31,-0.37,0.3,0.35,-0.3,-0.36,109.87,10.99
379,Entry long,2026-01-30 19:00:00,Long,83850,0.001,83.85,-0.31,-0.37,0.3,0.35,-0.3,-0.36,109.87,10.99
380,Exit long,2026-02-02 13:00:00,TP,78150,0.001,77.4,0.74,0.96,0.75,0.96,-0.004,0.00,110.61,11.06
380,Entry long,2026-02-02 09:00:00,Long,77400,0.001,77.4,0.74,0.96,0.75,0.96,-0.004,0.00,110.61,11.06
381,Exit long,2026-02-02 19:00:00,SL,78450,0.001,78.75,-0.31,-0.39,0.15,0.19,-0.3,-0.39,110.3,11.03
381,Entry long,2026-02-02 15:00:00,Long,78750,0.001,78.75,-0.31,-0.39,0.15,0.19,-0.3,-0.39,110.3,11.03
382,Exit long,2026-02-03 02:00:00,SL,78600,0.001,78.9,-0.31,-0.39,0.04,0.05,-0.3,-0.38,109.99,11.00
382,Entry long,2026-02-03 00:00:00,Long,78900,0.001,78.9,-0.31,-0.39,0.04,0.05,-0.3,-0.38,109.99,11.00
383,Exit long,2026-02-03 20:00:00,TP,75900,0.001,75.15,0.74,0.99,0.75,0.99,-0.003,0.00,110.74,11.07
383,Entry long,2026-02-03 20:00:00,Long,75150,0.001,75.15,0.74,0.99,0.75,0.99,-0.003,0.00,110.74,11.07
384,Exit long,2026-02-06 01:00:00,TP,65400,0.001,64.65,0.74,1.15,0.75,1.16,-0.003,0.00,111.48,11.15
384,Entry long,2026-02-06 01:00:00,Long,64650,0.001,64.65,0.74,1.15,0.75,1.16,-0.003,0.00,111.48,11.15
385,Exit long,2026-02-06 05:00:00,TP,66150,0.001,65.4,0.74,1.14,0.75,1.14,-0.003,0.00,112.23,11.22
385,Entry long,2026-02-06 05:00:00,Long,65400,0.001,65.4,0.74,1.14,0.75,1.14,-0.003,0.00,112.23,11.22
386,Exit long,2026-02-06 13:00:00,TP,66900,0.001,66.15,0.74,1.12,0.75,1.13,-0.003,0.00,112.97,11.30
386,Entry long,2026-02-06 11:00:00,Long,66150,0.001,66.15,0.74,1.12,0.75,1.13,-0.003,0.00,112.97,11.30
387,Exit long,2026-02-06 20:00:00,SL,70350,0.001,70.65,-0.31,-0.43,0,0.00,-0.3,-0.43,112.66,11.27
387,Entry long,2026-02-06 19:00:00,Long,70650,0.001,70.65,-0.31,-0.43,0,0.00,-0.3,-0.43,112.66,11.27
388,Exit long,2026-02-08 13:00:00,TP,71250,0.001,70.5,0.74,1.05,0.75,1.06,-0.003,0.00,113.41,11.34
388,Entry long,2026-02-08 11:00:00,Long,70500,0.001,70.5,0.74,1.05,0.75,1.06,-0.003,0.00,113.41,11.34
389,Exit long,2026-02-09 06:00:00,SL,70950,0.001,71.25,-0.31,-0.43,0,0.00,-0.3,-0.43,113.1,11.31
389,Entry long,2026-02-09 03:00:00,Long,71250,0.001,71.25,-0.31,-0.43,0,0.00,-0.3,-0.43,113.1,11.31
390,Exit long,2026-02-09 21:00:00,SL,70500,0.001,70.8,-0.31,-0.43,0,0.00,-0.3,-0.43,112.79,11.28
390,Entry long,2026-02-09 19:00:00,Long,70800,0.001,70.8,-0.31,-0.43,0,0.00,-0.3,-0.43,112.79,11.28
391,Exit long,2026-02-13 15:00:00,TP,68250,0.001,67.5,0.74,1.10,0.75,1.11,-0.003,0.00,113.54,11.35
391,Entry long,2026-02-13 14:00:00,Long,67500,0.001,67.5,0.74,1.10,0.75,1.11,-0.003,0.00,113.54,11.35
392,Exit long,2026-02-15 12:00:00,SL,70200,0.001,70.5,-0.31,-0.43,0.15,0.21,-0.3,-0.43,113.23,11.32
392,Entry long,2026-02-15 07:00:00,Long,70500,0.001,70.5,-0.31,-0.43,0.15,0.21,-0.3,-0.43,113.23,11.32
393,Exit long,2026-02-20 11:00:00,SL,67650,0.001,67.95,-0.31,-0.45,0.15,0.22,-0.3,-0.45,112.92,11.29
393,Entry long,2026-02-20 09:00:00,Long,67950,0.001,67.95,-0.31,-0.45,0.15,0.22,-0.3,-0.45,112.92,11.29
394,Exit long,2026-02-21 03:00:00,SL,67650,0.001,67.95,-0.31,-0.45,0.04,0.06,-0.3,-0.45,112.62,11.26
394,Entry long,2026-02-20 22:00:00,Long,67950,0.001,67.95,-0.31,-0.45,0.04,0.06,-0.3,-0.45,112.62,11.26
395,Exit long,2026-02-25 00:00:00,TP,65550,0.001,64.8,0.74,1.15,0.75,1.15,-0.003,0.00,113.36,11.34
395,Entry long,2026-02-25 00:00:00,Long,64800,0.001,64.8,0.74,1.15,0.75,1.15,-0.003,0.00,113.36,11.34
396,Exit long,2026-02-25 13:00:00,TP,66600,0.001,65.85,0.74,1.13,0.75,1.13,-0.003,0.00,114.11,11.41
396,Entry long,2026-02-25 11:00:00,Long,65850,0.001,65.85,0.74,1.13,0.75,1.13,-0.003,0.00,114.11,11.41
397,Exit long,2026-02-28 18:00:00,TP,66000,0.001,65.25,0.74,1.14,0.75,1.14,-0.003,0.00,114.85,11.49
397,Entry long,2026-02-28 16:00:00,Long,65250,0.001,65.25,0.74,1.14,0.75,1.14,-0.003,0.00,114.85,11.49
398,Exit long,2026-03-02 06:00:00,SL,66000,0.001,66.3,-0.31,-0.46,0.52,0.79,-0.3,-0.46,114.54,11.45
398,Entry long,2026-03-01 23:00:00,Long,66300,0.001,66.3,-0.31,-0.46,0.52,0.79,-0.3,-0.46,114.54,11.45
399,Exit long,2026-03-03 01:00:00,SL,68700,0.001,69,-0.31,-0.44,0,0.00,-0.3,-0.44,114.24,11.42
399,Entry long,2026-03-02 22:00:00,Long,69000,0.001,69,-0.31,-0.44,0,0.00,-0.3,-0.44,114.24,11.42
400,Exit long,2026-03-04 02:00:00,SL,67950,0.001,68.25,-0.31,-0.45,0.3,0.43,-0.3,-0.44,113.93,11.39
400,Entry long,2026-03-03 16:00:00,Long,68250,0.001,68.25,-0.31,-0.45,0.3,0.43,-0.3,-0.44,113.93,11.39
401,Exit long,2026-03-04 14:00:00,TP,72900,0.001,72.15,0.74,1.03,0.75,1.03,-0.003,0.00,114.68,11.47
401,Entry long,2026-03-04 14:00:00,Long,72150,0.001,72.15,0.74,1.03,0.75,1.03,-0.003,0.00,114.68,11.47
402,Exit long,2026-03-05 10:00:00,SL,73050,0.001,73.35,-0.31,-0.42,0,0.00,-0.3,-0.41,114.37,11.44
402,Entry long,2026-03-05 09:00:00,Long,73350,0.001,73.35,-0.31,-0.42,0,0.00,-0.3,-0.41,114.37,11.44
403,Exit long,2026-03-09 06:00:00,SL,67500,0.001,67.8,-0.31,-0.45,0,0.00,-0.3,-0.45,114.06,11.41
403,Entry long,2026-03-09 05:00:00,Long,67800,0.001,67.8,-0.31,-0.45,0,0.00,-0.3,-0.45,114.06,11.41
404,Exit long,2026-03-13 09:00:00,TP,71850,0.001,71.1,0.74,1.05,0.75,1.05,-0.003,0.00,114.81,11.48
404,Entry long,2026-03-13 00:00:00,Long,71100,0.001,71.1,0.74,1.05,0.75,1.05,-0.003,0.00,114.81,11.48
405,Exit long,2026-03-13 13:00:00,TP,72900,0.001,72.15,0.74,1.03,0.75,1.03,-0.003,0.00,115.55,11.55
405,Entry long,2026-03-13 10:00:00,Long,72150,0.001,72.15,0.74,1.03,0.75,1.03,-0.003,0.00,115.55,11.55
406,Exit long,2026-03-16 03:00:00,TP,72900,0.001,72.15,0.74,1.03,0.75,1.03,-0.003,0.00,116.29,11.63
406,Entry long,2026-03-15 22:00:00,Long,72150,0.001,72.15,0.74,1.03,0.75,1.03,-0.003,0.00,116.29,11.63
407,Exit long,2026-03-16 14:00:00,SL,73650,0.001,73.95,-0.31,-0.41,0,0.00,-0.3,-0.41,115.99,11.60
407,Entry long,2026-03-16 13:00:00,Long,73950,0.001,73.95,-0.31,-0.41,0,0.00,-0.3,-0.41,115.99,11.60
408,Exit long,2026-03-23 11:06:00,TP,69900,0.001,69.15,0.74,1.08,0.75,1.08,-0.003,0.00,116.73,11.67
408,Entry long,2026-03-23 11:05:00,Long,69150,0.001,69.15,0.74,1.08,0.75,1.08,-0.003,0.00,116.73,11.67
409,Exit long,2026-03-23 13:51:00,TP,71550,0.001,70.8,0.74,1.05,0.75,1.05,-0.24,-0.34,117.47,11.75
409,Entry long,2026-03-23 12:47:00,Long,70800,0.001,70.8,0.74,1.05,0.75,1.05,-0.24,-0.34,117.47,11.75
410,Exit long,2026-03-24 13:08:00,SL,70800,0.001,71.1,-0.31,-0.43,0.21,0.29,-0.3,-0.43,117.17,11.72
410,Entry long,2026-03-24 07:57:00,Long,71100,0.001,71.1,-0.31,-0.43,0.21,0.29,-0.3,-0.43,117.17,11.72
411,Exit long,2026-03-25 11:20:00,TP,71700,0.001,70.95,0.74,1.05,0.75,1.05,-0.17,-0.23,117.91,11.79
411,Entry long,2026-03-25 07:47:00,Long,70950,0.001,70.95,0.74,1.05,0.75,1.05,-0.17,-0.23,117.91,11.79
412,Exit long,2026-03-25 17:05:00,SL,71250,0.001,71.55,-0.31,-0.43,0.15,0.21,-0.3,-0.42,117.6,11.76
412,Entry long,2026-03-25 16:26:00,Long,71550,0.001,71.55,-0.31,-0.43,0.15,0.21,-0.3,-0.42,117.6,11.76